first_name,last_name,price,above_100
Zayne,Dorsey,7.97,False
Matias,Valentine,33.31,False
Christopher,Bender,15.48,False
Jair,Jarvis,62.35,False
Shannon,Galvan,18.79,False
Erin,Marquez,52.95,False
Frankie,Huffman,15.13,False
Cayden,Charles,92.57,False
Lamont,Moody,10.46,False
Rylie,Newton,2.0,False
Jamarion,Callahan,24.7,False
Danna,Ferguson,85.55,False
Charlie,Mcconnell,49.56,False
Ruth,Mcdowell,87.95,False
Simone,Horton,0.18,False
Andre,Castillo,94.93,False
Rachel,Henry,28.35,False
Daniel,Huynh,43.77,False
Alia,English,39.59,False
Gary,Rose,57.99,False
Byron,Marsh,28.44,False
Camron,Simpson,83.73,False
Tori,Farrell,42.29,False
Lena,Dominguez,12.97,False
Ariel,Briggs,68.59,False
Desirae,Mcclure,8.23,False
Kaley,Lucas,28.41,False
Coleman,Robles,1.41,False
Leonel,Hill,60.75,False
Abdullah,Phelps,4.95,False
Abdiel,Hale,36.57,False
Teagan,Sullivan,37.31,False
Nathan,Good,8.14,False
Kianna,Mcgee,64.68,False
Randall,Lozano,74.97,False
Maria,Ochoa,23.23,False
Micah,Fitzpatrick,79.52,False
Giana,Rhodes,17.61,False
Malik,Baldwin,27.15,False
Kellen,Huynh,94.94,False
Maeve,Briggs,87.6,False
Ciara,Blackburn,70.5,False
Jabari,Stafford,85.34,False
Elle,Pace,73.05,False
Eduardo,Holloway,67.09,False
Agustin,May,98.49,False
Jaslyn,Johns,12.97,False
Elliot,Roberson,57.93,False
Aniya,Callahan,50.28,False
Jessica,Richards,35.59,False
Sienna,Fry,97.19,False
Naima,Rush,66.01,False
Kayla,Goodman,59.76,False
Alia,Garner,19.55,False
Adeline,Park,41.95,False
Kingston,Becker,49.81,False
Elyse,Riggs,23.21,False
Chelsea,Howard,34.75,False
Kristina,Lamb,2.69,False
Mya,Frank,0.32,False
Timothy,Goodman,70.92,False
Layla,Finley,49.52,False
Quinton,Bass,78.35,False
Taryn,Barrett,91.89,False
Kinsley,Wang,62.26,False
Yaritza,Chavez,3.88,False
Alia,Bates,0.27,False
Gerardo,Gonzalez,14.55,False
Denisse,Delacruz,61.95,False
Omar,Decker,31.36,False
Ryann,Lin,84.81,False
Camilla,Sharp,60.31,False
Regan,Hansen,88.56,False
Alia,Contreras,64.85,False
Lainey,Phelps,47.31,False
Conor,Clay,71.66,False
Makaila,Joyce,32.04,False
Claire,West,6.19,False
Lilyana,Mcconnell,6.56,False
Kaila,Kaufman,63.69,False
Mira,Bennett,77.5,False
Leslie,Donaldson,73.67,False
Jaden,Sims,77.2,False
Zaniyah,Cervantes,27.69,False
Rudy,Gregory,53.54,False
Jason,Church,16.15,False
Jovanny,Leblanc,43.35,False
Adrien,Banks,20.48,False
Gretchen,Gutierrez,12.95,False
Josephine,Taylor,28.52,False
Charlie,Romero,65.94,False
Justus,Harris,88.94,False
Angeline,Franklin,45.61,False
Niko,Bautista,54.2,False
Kole,Bishop,33.25,False
Lexie,Dominguez,39.45,False
Julius,Cruz,52.29,False
Rayan,Clay,72.35,False
Jamya,Middleton,66.21,False
Heaven,Knight,39.97,False
Taniya,Baird,80.33,False
Jamiya,Zamora,79.47,False
Adelaide,Wells,17.86,False
Nicolas,Hughes,15.36,False
Robert,Conley,9.06,False
Paul,Warren,56.91,False
Salma,Boone,39.86,False
Ryker,Soto,44.94,False
Octavio,Atkins,90.33,False
Johanna,Velazquez,39.98,False
Caiden,Schmidt,32.64,False
Cristopher,Huber,11.28,False
Brylee,Gomez,12.18,False
Trevor,Crane,30.97,False
Andres,Beltran,92.6,False
Lyric,Chen,92.69,False
Nathaniel,Welch,41.87,False
Demetrius,Orozco,89.0,False
Kendall,Nelson,49.87,False
Agustin,Rangel,35.71,False
Jamison,Gillespie,69.58,False
Marquis,Odonnell,31.03,False
Nola,Carter,6.82,False
Armani,Ruiz,57.71,False
Charlie,Hammond,90.3,False
Atticus,Yoder,14.38,False
Shyann,Sparks,62.71,False
Anya,Bryant,11.03,False
Jazlynn,Arnold,59.28,False
Bella,Ramos,36.96,False
Yamilet,Griffin,67.05,False
Brynlee,Ho,73.59,False
Trace,Lawson,39.59,False
Franklin,Weiss,0.26,False
Adelaide,Dorsey,64.43,False
Rudy,Morton,91.14,False
Rey,Lin,46.03,False
Trevin,Jarvis,10.45,False
Zackary,Bradford,32.51,False
Sidney,Spence,45.76,False
Zion,Porter,89.22,False
Kenny,Miranda,75.5,False
Yoselin,Patrick,88.71,False
Haylie,Pearson,35.92,False
Rowan,Christensen,50.74,False
Audrey,Edwards,19.78,False
Niko,Beard,91.68,False
Mckenzie,Carter,62.42,False
Kadyn,Franco,57.23,False
Guadalupe,Lutz,14.42,False
Raymond,King,87.23,False
Matthias,Parks,76.07,False
Rayna,Cooper,76.75,False
Marcos,Gamble,24.46,False
Giuliana,Bowers,31.36,False
Kristin,Gibbs,7.75,False
Ellie,Woods,26.52,False
Maliyah,Steele,6.26,False
Dahlia,Lynn,81.59,False
Julio,Oliver,7.61,False
Kaylee,Hatfield,8.17,False
Mckinley,Lopez,58.4,False
Zaiden,Campbell,92.44,False
Marco,Stephens,95.57,False
Gwendolyn,Nash,72.7,False
Avery,Kaufman,10.38,False
Alyvia,Humphrey,33.01,False
Jadon,Ross,12.45,False
Jamie,Mcbride,7.36,False
Ava,Harmon,66.68,False
Anton,Woodward,94.61,False
Jesus,Pace,73.27,False
Janessa,Harmon,53.59,False
Arnav,Huber,82.68,False
Drake,Mosley,75.18,False
Laci,Gregory,44.11,False
Logan,Romero,5.39,False
Raina,Mendez,5.54,False
Louis,Ray,23.47,False
Roderick,Warren,39.64,False
Shaylee,Bryant,19.01,False
Walter,Barton,29.41,False
Alice,Clark,50.05,False
Hezekiah,Townsend,23.17,False
Anika,Krause,21.27,False
Brayden,Arellano,17.76,False
Armando,Dixon,29.11,False
Damian,Tran,47.7,False
Addisyn,Mueller,74.84,False
Amelia,Mcgrath,69.36,False
Cruz,Foley,21.31,False
Briley,Long,39.87,False
Jay,Palmer,63.32,False
Kadin,Lopez,44.87,False
Jacoby,Cordova,83.14,False
Marianna,Watson,45.47,False
Charlize,Jacobson,25.34,False
Barrett,Daugherty,75.6,False
German,Blanchard,8.26,False
Nathaniel,Terry,96.76,False
Payton,Baldwin,53.81,False
Thomas,Chandler,37.09,False
Adrianna,Whitney,75.47,False
Kamren,Mccall,49.01,False
Cristal,Braun,29.79,False
Clara,Bentley,78.81,False
Albert,Benton,5.9,False
Jasiah,Bell,93.13,False
Kailyn,Holland,1.76,False
Ashly,Proctor,1.97,False
Paxton,Schwartz,98.14,False
Karlie,Stone,13.85,False
Ayla,Shaw,16.24,False
Ali,Parrish,85.41,False
Belen,Kirby,77.35,False
Bria,Hardin,10.55,False
Aubrie,Ellison,8.22,False
Khloe,Gomez,66.04,False
Gretchen,Huff,63.61,False
Sara,Medina,11.26,False
Estrella,Dickerson,13.92,False
Rosemary,Barnes,34.97,False
Shannon,Mercado,82.81,False
Abbigail,Mcmahon,68.16,False
Allison,Villarreal,57.04,False
Junior,Barrett,6.72,False
Marisol,Case,98.9,False
Colton,Lutz,73.61,False
Charlee,Santana,18.95,False
Kristin,Riddle,1.57,False
Rory,Stevens,81.9,False
Gaige,Tran,34.21,False
Damaris,Mcfarland,51.89,False
Brooks,Kidd,63.78,False
Alan,Norman,57.68,False
Haiden,Werner,52.07,False
Corbin,Holder,77.8,False
Martin,Frost,51.57,False
Izabelle,Alvarado,15.92,False
Baylee,Poole,78.57,False
Dayana,Maldonado,16.97,False
Jake,Barry,98.08,False
Isabel,Bonilla,79.69,False
Paige,Lloyd,29.61,False
Samuel,House,50.59,False
Ali,Chase,73.1,False
Makena,Moses,83.81,False
Davion,Lindsey,62.54,False
Yaritza,Norman,75.19,False
Mallory,Jordan,57.19,False
Seth,Good,3.91,False
Lizeth,Mcdaniel,53.08,False
Monique,Middleton,66.74,False
Yesenia,Neal,31.65,False
Camryn,Mata,54.85,False
Emelia,Simpson,53.9,False
Milagros,Mckinney,5.17,False
Zachariah,Mcbride,12.87,False
Hailie,Callahan,5.69,False
Marianna,Carey,70.5,False
Damaris,Branch,18.33,False
Junior,Becker,58.02,False
Leroy,Jacobs,86.12,False
Keenan,Blanchard,36.86,False
Micah,Garrison,30.86,False
Kaelyn,Lane,12.36,False
Larissa,Lang,65.46,False
Taryn,Larson,10.77,False
Jamar,Shepherd,90.34,False
Charlotte,Frost,24.28,False
Kara,Raymond,40.25,False
Mary,May,19.41,False
Aydan,Buchanan,56.91,False
Mitchell,Wheeler,69.73,False
Anne,Walton,93.4,False
Juliet,Callahan,70.57,False
Evan,Moreno,33.13,False
Devan,Mayo,82.86,False
Hannah,Carlson,14.61,False
Felix,Haley,38.22,False
Aracely,Ortiz,42.27,False
Anastasia,Barber,49.44,False
Kendal,Knapp,47.29,False
Naomi,Watts,21.46,False
Yurem,Rose,22.97,False
Aryanna,Clark,4.24,False
Alexandria,Haynes,95.42,False
Roberto,Burton,73.22,False
Ayanna,Patel,46.43,False
Reilly,English,23.91,False
Colby,Sexton,43.45,False
Taylor,Briggs,79.33,False
Mollie,Guerra,57.48,False
Karissa,Hernandez,48.16,False
Cara,Boone,34.81,False
Deanna,Richards,99.88,False
Jacquelyn,Watkins,37.04,False
Campbell,Campbell,84.04,False
Kyle,Hamilton,11.65,False
Luna,Stanton,62.73,False
Roselyn,Stewart,46.57,False
Kamren,Cherry,5.74,False
Giovanni,Watkins,8.15,False
Coby,Pineda,38.82,False
Barbara,Miles,66.0,False
Jacoby,Hardin,96.41,False
Hope,Wiley,9.85,False
Alfonso,Bautista,14.41,False
Shayla,Anderson,22.22,False
Cayden,Willis,79.57,False
Annalise,Gilmore,11.33,False
Kianna,Jefferson,73.55,False
Alexis,Kemp,96.71,False
Madilynn,Cortez,88.38,False
Destiney,Webster,63.86,False
Sage,Bailey,42.54,False
Skye,Todd,28.96,False
Brayan,Kemp,70.81,False
Carmen,Daniels,65.82,False
Jorge,Conner,81.97,False
Lorelai,Gordon,6.93,False
Landon,Dominguez,91.52,False
Francisco,Hines,70.93,False
Cedric,Watkins,14.71,False
Ethan,Flynn,40.26,False
Phoebe,Riddle,52.4,False
Nathen,Everett,73.47,False
Jovanni,Lynn,62.57,False
Johnathan,Macias,33.03,False
Odin,Moody,10.5,False
Ramiro,Noble,37.79,False
Sebastian,Hammond,14.95,False
Lyric,Dennis,52.08,False
Joselyn,Oneill,1.22,False
Judith,Abbott,98.95,False
Alfredo,Ramirez,99.15,False
Veronica,Nash,43.13,False
Alani,Mayer,49.39,False
Miles,Taylor,97.1,False
Alfred,Prince,41.23,False
Hope,Charles,16.76,False
Karson,Frazier,83.1,False
Lacey,Mcclure,35.89,False
Alisa,Gross,58.65,False
Sebastian,Burch,92.77,False
Peyton,Johns,82.52,False
Tristen,Taylor,83.5,False
Giovani,Decker,50.05,False
Malik,Hunter,22.89,False
Dakota,Oneal,66.44,False
Kymani,Ortiz,7.34,False
Noah,Ramsey,30.1,False
Kenya,Love,19.88,False
Rory,Madden,63.51,False
Princess,Hahn,94.1,False
Emilia,Osborn,83.93,False
Alejandro,Mccoy,42.4,False
Kendall,Knox,1.44,False
Isla,Woodward,17.2,False
Aedan,Crane,26.75,False
Rachael,Gay,87.66,False
Jayden,Clements,53.55,False
Jaydin,Chase,59.81,False
Marley,Mcgee,84.83,False
Kaylin,Pollard,12.34,False
Aidyn,Garner,49.32,False
Megan,Cantrell,13.29,False
Jazlynn,Schneider,39.46,False
Carley,Hughes,52.93,False
Kiersten,Norman,58.87,False
Bobby,Flowers,70.29,False
Gabriella,Guzman,74.38,False
Draven,Whitney,10.53,False
Juliet,Christensen,72.17,False
Johan,Petty,56.16,False
Cherish,Harmon,11.41,False
Katelynn,Reilly,78.9,False
Matilda,Orr,36.26,False
Kody,Kaiser,37.9,False
Melina,Strong,23.33,False
Amaya,Costa,24.7,False
Charlie,Ochoa,94.6,False
Ariana,Leonard,66.29,False
Emery,Dougherty,12.25,False
Scarlett,Andrade,24.69,False
Kenneth,Kaiser,62.33,False
Omari,Stark,54.34,False
Rohan,Shannon,52.89,False
Amare,Khan,70.13,False
Macy,Eaton,61.13,False
Erik,Roman,23.32,False
Rayne,Mcclure,79.51,False
Ronald,Ballard,44.05,False
Cruz,Nguyen,41.7,False
Cale,Bowman,68.81,False
Chad,Turner,40.53,False
Brogan,Stephenson,40.03,False
Trystan,Levy,83.73,False
Titus,Tyler,20.98,False
Mara,Prince,42.01,False
Liana,Sweeney,93.73,False
Cassius,Byrd,91.29,False
Shawn,Strickland,63.18,False
Makenna,Mccormick,75.19,False
Carleigh,Bass,39.38,False
Skylar,Pineda,1.19,False
Dylan,Bell,93.91,False
Elias,Hood,10.95,False
Georgia,Chase,99.15,False
Pamela,Le,29.38,False
Nora,Villarreal,59.69,False
Lewis,Dougherty,57.98,False
Mekhi,Trujillo,26.12,False
Eugene,Singleton,25.64,False
Julie,Moyer,53.15,False
Emerson,Wade,22.13,False
Sam,Mathis,77.45,False
Isla,Sparks,36.6,False
Jazmyn,Washington,13.47,False
Ruby,Soto,46.55,False
Elle,Bates,71.95,False
Celia,Walton,42.98,False
Jagger,Mcdaniel,11.28,False
Ernest,Cantrell,70.46,False
Asia,Jefferson,0.98,False
Valerie,Ortega,1.93,False
Branson,Owens,12.95,False
Liliana,Ortiz,68.94,False
Ivan,Ray,11.32,False
Clark,Porter,29.09,False
Cierra,Hunter,82.87,False
Rhianna,Shannon,30.91,False
Corbin,Pacheco,44.08,False
Isabela,Krueger,96.68,False
Aniya,Fuentes,80.04,False
Aydin,Roman,10.95,False
Jacoby,Frederick,86.32,False
Jaiden,Simon,71.69,False
Jesse,Berry,67.41,False
Monique,Carroll,40.13,False
Payten,Huber,50.43,False
Delaney,Joseph,94.26,False
Graham,Burgess,22.88,False
Jagger,Blackwell,22.84,False
Amiyah,King,54.76,False
Celeste,Bautista,79.92,False
Braeden,Bond,75.7,False
Devyn,Carlson,64.79,False
Melvin,Villarreal,81.39,False
Casey,Lopez,17.54,False
Hanna,Oneal,17.57,False
Hunter,Oneal,6.54,False
Rowan,Mccoy,28.26,False
Todd,Conley,9.85,False
Finnegan,Gill,98.94,False
Gianni,Pineda,30.56,False
Kaden,Johnston,2.66,False
Vance,Burton,52.9,False
Johanna,Mejia,65.06,False
Zane,Clark,65.57,False
Odin,Barajas,94.13,False
Aleah,Gamble,66.06,False
Hana,Ali,5.3,False
Gemma,Christensen,47.28,False
Marissa,Fitzpatrick,27.0,False
Scarlet,Hubbard,25.84,False
Armani,Hicks,9.58,False
Lucille,Estes,38.84,False
Kaiya,Torres,18.49,False
Mercedes,Walter,6.62,False
Tatum,Hamilton,6.87,False
Jayvon,Chung,20.15,False
Gabriela,Cordova,90.86,False
Maria,Spencer,68.64,False
Adrianna,Briggs,3.29,False
Kamren,Montes,54.24,False
Abril,Lindsey,15.39,False
Genevieve,Combs,11.62,False
Melissa,Roberts,57.91,False
Alessandra,Meyer,25.09,False
Jovanny,Henderson,29.51,False
Harry,Blanchard,60.02,False
Alissa,Hardy,18.31,False
Konnor,Pierce,44.57,False
Jovany,Richards,85.01,False
Jaqueline,Mcmahon,34.68,False
Adonis,Ortiz,15.5,False
Antoine,Malone,63.32,False
Dorian,Villa,48.3,False
Kyleigh,Foley,80.89,False
Solomon,Marks,17.7,False
Chasity,Paul,89.17,False
Izaiah,Rosales,17.69,False
Haylie,Macdonald,32.62,False
Elvis,Spears,7.27,False
Allison,Owens,13.81,False
Hadley,Knox,2.04,False
Jensen,Parks,34.74,False
Raquel,Woodward,13.78,False
Elian,Hurst,17.47,False
Marlene,Hahn,76.85,False
Kaylen,Ryan,59.9,False
Cael,Cabrera,57.32,False
Johan,Petersen,18.14,False
Aron,Barajas,69.76,False
Krystal,Jones,1.64,False
Averie,Stevens,58.72,False
Mariam,Hayes,62.64,False
Tristan,Oneal,1.29,False
Lucy,Gill,39.05,False
Kaitlin,Wise,59.2,False
Theresa,Ellison,93.8,False
Skylar,Dorsey,49.56,False
Amya,Holloway,81.36,False
Maci,Sampson,31.63,False
Roman,Neal,2.55,False
Andrea,Nixon,52.12,False
Desirae,Rose,19.8,False
Darnell,Carroll,75.61,False
Thaddeus,Haynes,11.1,False
Krish,Chen,79.66,False
Kaiden,Tucker,42.84,False
Jordyn,Patel,54.81,False
Shane,Mccall,10.77,False
Jaime,Joseph,77.31,False
Gage,Parrish,56.65,False
Avery,Wong,22.76,False
Greta,Montes,96.23,False
Nickolas,Velez,34.37,False
Clarissa,Cunningham,7.85,False
Jade,Mcdonald,61.39,False
Felicity,Stone,89.37,False
Nick,Gaines,7.34,False
Esther,Costa,92.94,False
Lee,Valenzuela,6.01,False
Atticus,Willis,56.14,False
Rolando,Merritt,13.09,False
Bailee,Hicks,2.33,False
Zion,Duke,49.35,False
Cesar,Dillon,36.39,False
Kameron,Olson,23.83,False
Preston,Ramos,96.28,False
Amani,Hatfield,83.38,False
Leo,Woodard,52.53,False
Adrian,Kramer,17.33,False
Clara,Taylor,60.36,False
Zoie,Key,78.41,False
Hadassah,Galvan,82.75,False
Keshawn,Herrera,66.49,False
Anthony,Larson,50.38,False
Hadley,Whitehead,7.36,False
Kieran,Bautista,47.77,False
Muhammad,Watson,27.8,False
Pamela,Byrd,19.2,False
Ibrahim,Valenzuela,70.09,False
Marc,Lucas,78.77,False
Moriah,Klein,8.34,False
Rigoberto,Whitney,30.02,False
Elian,Henry,44.62,False
Zachary,Moses,80.55,False
Phoebe,Schaefer,91.41,False
Sierra,Whitehead,12.79,False
Colten,Cowan,7.78,False
Stephen,York,32.64,False
Tamia,Randolph,48.79,False
Isaiah,Humphrey,46.47,False
Zachery,Everett,33.09,False
Kennedi,Barry,98.74,False
Pierce,Delacruz,57.36,False
Jaiden,Horn,48.77,False
Lyla,Shields,73.99,False
Chace,Mendoza,50.97,False
Deja,Spence,13.87,False
Julianna,Joseph,77.43,False
Angela,Mckee,21.49,False
Rhett,Jensen,77.55,False
Karsyn,Chaney,72.86,False
Anabelle,Flores,86.15,False
Izabelle,Preston,74.47,False
Jaylyn,Green,87.53,False
Giancarlo,Gill,8.63,False
Gary,Todd,36.68,False
Braydon,Sloan,93.3,False
Cade,Phelps,48.92,False
Abbigail,Salazar,74.49,False
Andres,Sparks,71.65,False
Scott,Weber,14.5,False
Iris,Leblanc,65.77,False
Elisabeth,Padilla,0.19,False
Jayla,Bullock,28.17,False
Yaritza,Carson,36.46,False
Anne,Sandoval,41.49,False
Olivia,Garrison,83.73,False
Genevieve,Huerta,92.5,False
Lauryn,Huang,75.25,False
Greta,Stanton,52.01,False
Zavier,Berger,42.69,False
Gemma,Johnson,71.71,False
Tiara,Nichols,98.5,False
Malaki,Duke,73.69,False
Javier,Jimenez,9.12,False
Marc,Brown,67.62,False
Amiyah,Preston,70.04,False
Marely,Cuevas,60.65,False
Helen,Mckinney,4.17,False
Efrain,Willis,77.01,False
Derick,Matthews,27.2,False
Hazel,Walton,34.28,False
Charlee,Mercer,8.68,False
Tucker,Bishop,76.16,False
Alexis,Oneal,14.68,False
Allisson,Decker,45.48,False
Paris,Martinez,33.09,False
Amya,Boyd,31.85,False
Makena,Hancock,44.58,False
Markus,Holland,16.82,False
Aydan,Schwartz,42.13,False
Lincoln,Aguilar,72.28,False
Maritza,Lester,61.03,False
Santiago,Blankenship,47.06,False
Lindsey,Estrada,51.95,False
Kyson,Cline,78.05,False
Delaney,Joyce,68.48,False
Israel,Zhang,54.19,False
Hope,Rasmussen,61.09,False
Tristan,Foley,18.41,False
Reginald,Hendrix,91.92,False
Noemi,Padilla,20.47,False
Felix,Parrish,49.37,False
Bruce,Frazier,61.08,False
Conor,Haynes,1.41,False
Athena,Ponce,19.16,False
Reynaldo,Harrison,57.66,False
Avah,Leach,75.16,False
Semaj,Meadows,39.39,False
Frida,Rogers,94.33,False
Caitlyn,Bautista,79.37,False
Gustavo,Vance,17.28,False
Kevin,Strickland,80.42,False
Dane,Mcclure,29.08,False
Taniyah,Garner,7.98,False
Shane,Dawson,79.25,False
Kiera,Quinn,25.35,False
Luciano,Williams,29.5,False
Cadence,Bowen,47.13,False
Dwayne,Ramirez,8.78,False
Rayan,Alexander,30.45,False
Kyler,Mathews,58.92,False
Shania,Combs,74.94,False
Paul,Cochran,1.58,False
Hadley,Lewis,21.57,False
Tyler,Neal,57.34,False
Javier,Wilkerson,39.13,False
Brennen,Delacruz,3.68,False
Jazmine,Payne,13.48,False
Kailey,Mcintosh,90.73,False
Rylie,Ryan,4.57,False
Ezra,Santana,97.09,False
Harper,Craig,37.8,False
Derick,Crosby,66.12,False
Anabel,Branch,59.85,False
Kelsie,Cook,28.9,False
Makai,Gardner,60.0,False
Allison,Andrews,7.52,False
Milagros,Bruce,96.94,False
Trystan,Huang,79.24,False
Mireya,Horn,47.55,False
Sherlyn,Meza,69.96,False
Maddison,Carney,89.41,False
Deegan,Morton,94.66,False
Alex,Chapman,70.1,False
Jovany,Hanna,83.03,False
Frederick,Dickerson,8.5,False
Harper,Navarro,69.32,False
Keshawn,French,18.12,False
Ronald,Golden,30.07,False
Rubi,Brady,95.01,False
Amir,Bartlett,82.33,False
Rylee,Berg,93.16,False
Cason,Dudley,63.38,False
Yareli,Greene,61.09,False
Magdalena,Hammond,39.44,False
Jovani,Conrad,64.7,False
Ralph,Ibarra,64.86,False
Lyric,Suarez,4.74,False
Troy,Ochoa,65.85,False
Marcelo,Hardin,33.86,False
Virginia,Dodson,74.14,False
Hector,Vang,68.7,False
Kason,Fuller,50.3,False
Abril,Hartman,72.81,False
Toby,Steele,42.5,False
Sierra,Hawkins,64.68,False
Corinne,Burton,2.35,False
Macy,House,31.64,False
Jared,Dickson,3.1,False
Morgan,Santiago,71.91,False
Lillian,Rose,66.15,False
Ariella,Dean,38.92,False
Alina,Hoffman,3.27,False
Rashad,Mora,26.34,False
Damon,Haley,37.17,False
Jamarcus,Hudson,60.52,False
Kendall,Vega,8.28,False
Yaritza,Duffy,26.3,False
Anastasia,Kane,20.95,False
Maleah,Meyer,39.81,False
Alijah,Burch,24.36,False
Brayden,Middleton,53.69,False
Jazmyn,Krause,61.43,False
Dereon,Pham,91.42,False
Matthias,Underwood,72.14,False
Kadence,Mathews,43.66,False
Kenya,Goodwin,90.62,False
Cory,Joyce,21.33,False
Tristen,Burgess,12.34,False
Macy,Chandler,30.67,False
Juan,Brooks,6.45,False
Brenda,Bright,39.5,False
Alfonso,Brooks,43.49,False
Tyshawn,Morrow,77.91,False
Brody,Newman,73.34,False
Mitchell,Solomon,15.35,False
Annie,Walsh,91.16,False
Nevaeh,Barry,68.2,False
Deborah,Osborne,30.9,False
Emily,Beltran,0.89,False
Ella,Calderon,51.24,False
Isabelle,Robinson,14.13,False
Diya,Mccall,25.99,False
Ryder,Castillo,81.86,False
Savanna,Duncan,98.55,False
Frida,Burnett,49.28,False
Julianna,Wu,16.55,False
Faith,Mays,96.23,False
Ashlyn,Pace,75.1,False
Leonel,Hancock,69.02,False
Moses,Kennedy,62.61,False
Amiah,Middleton,58.91,False
Chasity,Brandt,97.55,False
Marc,Kidd,64.43,False
Marc,Choi,89.95,False
Adrienne,Allison,94.36,False
Monica,Roy,76.84,False
Micheal,Pearson,51.07,False
Allie,Beasley,97.36,False
Joe,Horne,56.19,False
Shawn,Singh,33.07,False
Dayami,Charles,79.42,False
Princess,Roman,35.93,False
Tiffany,Dawson,3.7,False
Joel,Dunlap,97.93,False
Rudy,Pham,99.38,False
Blaze,Costa,59.93,False
Tate,Giles,2.17,False
Dominik,Lozano,7.89,False
Lyric,Schroeder,42.42,False
Jonathan,Burgess,6.93,False
Cierra,Jensen,51.82,False
Nicolas,Holland,61.12,False
Yaritza,Mooney,18.65,False
Dillan,Esparza,0.65,False
Craig,Mayer,23.92,False
Raquel,Morris,94.87,False
Tianna,Ball,9.43,False
Cheyanne,Morgan,36.49,False
Kane,Carey,59.06,False
Marilyn,Allen,79.67,False
Evelyn,Koch,56.82,False
Jordyn,Peters,14.59,False
Luciano,Benson,73.92,False
Sloane,Morrison,66.75,False
Odin,Oliver,36.34,False
Chanel,Mcdaniel,58.85,False
Jase,Mcconnell,98.72,False
Maritza,Jordan,78.01,False
Kierra,Mckenzie,36.15,False
Finn,Deleon,86.39,False
Rex,Zhang,41.32,False
Nehemiah,Luna,26.35,False
Davian,Bell,15.62,False
Shirley,West,67.31,False
Justice,Fuller,96.51,False
Gavyn,Rice,33.04,False
Elise,Proctor,17.6,False
Reece,Snow,62.5,False
Aliza,Gomez,57.67,False
Alyson,Giles,72.12,False
Landon,Cochran,57.65,False
Nia,Compton,65.63,False
Kaylyn,Wolfe,17.31,False
Rachel,Nichols,22.11,False
Monica,Hurley,32.56,False
Lilian,Maddox,39.52,False
Zaire,Underwood,93.74,False
Dakota,Reyes,29.31,False
Gabrielle,Morrison,80.37,False
Maci,Lowery,45.84,False
Aditya,Jones,21.95,False
Ainsley,Khan,18.54,False
Nasir,Nash,42.08,False
Carson,Holder,9.65,False
Evangeline,Cruz,16.98,False
Drew,Adams,78.53,False
Carl,May,49.29,False
Nataly,Waller,40.86,False
Turner,Melendez,25.94,False
Deshawn,Davidson,66.09,False
Colt,Carrillo,35.61,False
Laurel,Richard,58.66,False
Julissa,Browning,2.99,False
Reynaldo,Chaney,25.06,False
David,Dalton,15.44,False
Leonidas,Reyes,2.07,False
Leon,Solomon,55.18,False
Andrew,Knight,83.85,False
Ismael,Walton,94.78,False
Daphne,Chang,85.27,False
Aliyah,Jones,24.94,False
Tianna,Bailey,78.92,False
Tristen,Miles,49.13,False
Angelina,Wheeler,35.99,False
Tristan,Mendoza,41.25,False
Cullen,Little,75.41,False
Brody,Marsh,98.32,False
Dorian,Holloway,86.74,False
Abdiel,Reed,34.16,False
Dereon,Nixon,95.11,False
King,Owen,21.92,False
Javier,Castaneda,30.07,False
Gloria,Murillo,90.41,False
Kyleigh,Prince,68.91,False
Mateo,Oliver,93.52,False
Devin,Pierce,48.48,False
Neil,Silva,60.57,False
Lillie,Contreras,38.69,False
Samantha,Richard,20.18,False
Paityn,Hebert,20.74,False
Amare,Herrera,70.18,False
Ean,Chavez,73.72,False
Lilly,Cherry,35.75,False
Collin,Chang,55.05,False
Cynthia,Kline,18.87,False
Luz,Galvan,1.83,False
Gerald,Morse,90.09,False
Britney,Crawford,79.09,False
Nikhil,Baxter,43.27,False
Kristian,Stafford,4.29,False
Briana,Christensen,46.56,False
Shania,Henderson,84.43,False
Javon,Mccarthy,76.12,False
Kaeden,Ross,97.03,False
Harley,Kirby,70.27,False
Nathanial,Meyer,69.01,False
Haylie,Shaw,82.53,False
Cecilia,Buckley,18.07,False
Peyton,Padilla,74.11,False
Kody,Stephenson,56.05,False
Virginia,Bright,34.25,False
Cloe,Roth,76.04,False
Timothy,Cortez,99.69,False
Giovanni,Meyer,69.38,False
Emelia,Monroe,80.13,False
Jagger,Combs,54.04,False
Dominique,Cain,29.18,False
Shyann,Meyers,48.41,False
Johnny,Jennings,26.51,False
Eliza,Haas,52.2,False
Valentino,Morton,3.99,False
Aydin,Riddle,22.52,False
Elise,Watkins,47.36,False
Yasmin,Harper,85.05,False
Carter,Mora,54.32,False
Claire,Miles,50.42,False
Louis,Conway,78.81,False
Zechariah,Mendoza,64.3,False
Caitlin,Daniel,79.31,False
Javier,Hodges,53.45,False
Miya,Mata,60.58,False
Paul,Sampson,26.83,False
Conrad,Eaton,21.42,False
Alayna,Rollins,9.88,False
Willie,Foley,55.39,False
Haven,Floyd,36.67,False
Triston,Romero,13.21,False
Sage,Parker,66.06,False
Paige,Davila,30.85,False
Kyla,Pearson,38.76,False
Whitney,Downs,23.77,False
Lillian,Powell,71.46,False
Sonny,Suarez,45.98,False
