first_name,last_name,price,above_100
Joselyn,Barron,113.7,True
Maliyah,Haley,662.95,True
Ishaan,Yoder,856.14,True
Madelynn,Novak,808.63,True
Alex,Tapia,495.13,True
Justus,Gould,712.11,True
Alison,Duffy,857.12,True
Jazmyn,Cabrera,410.62,True
Daniella,Humphrey,734.2,True
Ayla,Ward,966.64,True
Harrison,Sanders,976.88,True
Gemma,Leonard,946.85,True
Stella,Calhoun,888.35,True
Richard,Santos,536.65,True
Austin,Valenzuela,429.79,True
Felipe,Rasmussen,808.85,True
Issac,Salas,899.57,True
Aileen,Hoover,125.46,True
Curtis,Conway,370.98,True
Wendy,Mathews,868.19,True
Jalen,Singh,169.79,True
Adalyn,Schmidt,239.3,True
Phoenix,Bradford,591.88,True
Maximo,Rangel,726.46,True
Sofia,Stein,259.11,True
Yuliana,Ayers,452.38,True
Riya,Mendoza,474.11,True
Francisco,Cain,508.61,True
Helena,Norton,383.48,True
Damian,Barr,342.2,True
Madisyn,Dorsey,519.73,True
Jake,Wiggins,179.03,True
Marlee,Hardy,272.12,True
Ayana,Palmer,417.1,True
Adison,Hampton,315.19,True
Royce,Riley,632.31,True
Keith,Sherman,15.77,False
Sarah,Daniel,914.66,True
Braylen,Ramirez,727.61,True
Raquel,Cooley,395.75,True
Yurem,Warner,195.19,True
Zayden,Lawson,494.81,True
Janiyah,Buckley,532.15,True
Emilio,Chung,627.07,True
Layla,Middleton,817.41,True
Emerson,Chan,766.31,True
Dulce,Leon,398.64,True
Jensen,Fritz,334.76,True
Ryker,Blake,571.61,True
Mathew,Singh,35.5,False
Jacquelyn,Compton,715.93,True
Kaya,Deleon,243.24,True
Sofia,Chapman,431.57,True
Brenna,Guerrero,302.69,True
Karma,Estrada,491.39,True
Elianna,Caldwell,764.06,True
Renee,Collins,876.51,True
Max,Irwin,410.36,True
Gracelyn,Horton,437.53,True
Malaki,Patton,258.99,True
Ahmed,Crosby,938.32,True
Elliot,Monroe,483.11,True
Nataly,Leblanc,953.2,True
Dillan,Harding,153.79,True
Kristopher,Bryan,831.99,True
Johnny,Holloway,242.07,True
Nadia,Franklin,771.17,True
Donna,Arroyo,68.75,False
Alonzo,Mcconnell,449.9,True
Madelynn,Reid,802.05,True
Johnathon,Ferrell,351.04,True
Maddison,Novak,834.2,True
Chris,Skinner,601.45,True
Cristofer,Norton,255.63,True
Arthur,Ortega,988.5,True
Lilia,Salinas,522.91,True
Iris,Long,529.43,True
Nico,Pace,595.52,True
Silas,Mercer,584.5,True
Carter,Fox,813.81,True
Brielle,York,267.55,True
Breanna,Singleton,779.87,True
Gia,Guzman,923.81,True
Danny,Robinson,955.93,True
Gemma,Dunlap,515.97,True
Yusuf,Kane,701.46,True
Edwin,Camacho,12.15,False
Carl,Ray,229.54,True
Amira,Mahoney,44.12,False
Alexander,Lloyd,210.7,True
Tania,Calhoun,933.72,True
Allen,Sexton,314.78,True
Camila,Stark,640.15,True
Jennifer,Galloway,944.38,True
Nehemiah,Patel,668.55,True
Roman,Potter,984.84,True
Ellis,Joyce,272.24,True
Andy,Phillips,577.66,True
Trevon,Hughes,216.17,True
David,Compton,272.07,True
Keegan,Vargas,514.45,True
Audrina,Kline,384.68,True
Katie,Allen,39.14,False
Abbigail,Mcgrath,542.76,True
Araceli,Bowman,366.55,True
Yandel,Odonnell,894.12,True
Averie,Hill,231.44,True
Yosef,Ward,964.48,True
Jaiden,Kennedy,660.83,True
Maleah,Mcclain,828.74,True
Terrell,Harris,451.42,True
Adonis,Thomas,410.36,True
Sammy,Rosario,19.32,False
Weston,Bauer,660.66,True
Harley,Lynch,495.59,True
Fletcher,Ortiz,512.88,True
Paola,Bush,979.77,True
Caitlyn,Adkins,912.66,True
Fiona,Key,373.49,True
June,Huffman,659.15,True
Kaelyn,Lloyd,85.03,False
Kadin,Mclaughlin,433.31,True
Alicia,Casey,990.34,True
Roderick,Charles,807.17,True
Belen,Guerra,126.35,True
Derrick,Huang,553.52,True
Brent,Chandler,661.06,True
Julien,Gilbert,250.13,True
Giuliana,Pope,487.24,True
Josh,Cantu,898.49,True
Jasmin,Stanley,491.18,True
Marina,Romero,79.57,False
Kali,Huber,0.52,False
Cohen,Zimmerman,766.32,True
April,Christian,774.88,True
Taylor,Crawford,114.58,True
Trinity,Velasquez,969.92,True
Ayana,Walls,110.29,True
Mateo,Mcbride,1.5,False
Harper,Mckinney,84.51,False
Keenan,Orr,688.24,True
Alison,Hays,821.96,True
Sanaa,Mercer,80.81,False
Amiya,Golden,295.69,True
Will,Kaiser,93.14,False
Amya,Meyers,726.63,True
Jasmine,Kirby,553.91,True
Dorian,Wolf,318.65,True
Yair,Woods,953.53,True
Ada,Cochran,189.49,True
Julissa,Bentley,645.37,True
Cora,Mclean,209.35,True
Gillian,Gaines,378.71,True
Aiden,Wang,877.7,True
Ronald,Hughes,193.87,True
Rodolfo,Hodges,544.3,True
Aliya,Payne,955.83,True
Harry,Stewart,863.64,True
Jeffrey,Walters,604.7,True
Amira,Mccoy,453.16,True
Yareli,Mcmahon,59.48,False
Kayden,Lopez,882.73,True
Terrence,Mcdonald,899.57,True
Renee,Mclaughlin,778.33,True
Jimmy,Suarez,368.47,True
Joey,Pittman,808.46,True
Aliya,Delgado,267.19,True
Jett,Washington,158.86,True
Finley,Warner,975.04,True
Clara,Buckley,879.6,True
Eduardo,Ponce,528.59,True
Camille,Holland,783.73,True
Kayleigh,Sharp,947.44,True
Kristopher,Maxwell,421.76,True
Iliana,Farmer,198.78,True
Mariana,Skinner,885.33,True
Milo,Porter,190.16,True
Tara,Hayes,260.47,True
Kyson,Donaldson,204.77,True
Zavier,Osborn,945.09,True
Geovanni,Randall,75.42,False
Kaliyah,Hall,743.8,True
Cynthia,Cruz,24.65,False
Neil,Mccarty,299.62,True
Cortez,Newton,75.88,False
Ana,Kemp,16.55,False
Ellis,Lane,781.83,True
Jovani,Coffey,307.47,True
Dante,Bird,715.22,True
Karina,Stout,960.7,True
Marc,Chang,110.2,True
Kimora,Greene,802.95,True
Khloe,Patel,935.33,True
Quinton,Nichols,584.17,True
Landyn,Cole,831.73,True
Celeste,Johnson,429.6,True
Caden,Navarro,90.81,False
Dorian,Washington,318.47,True
Makenna,Bonilla,938.7,True
Broderick,Houston,369.95,True
Harper,Carter,326.2,True
Zackary,Horne,484.36,True
Alan,Nicholson,65.66,False
Ignacio,Leblanc,527.59,True
Cohen,Levine,815.29,True
Elisha,Chung,680.23,True
Sebastian,Gallagher,2.66,False
Marlee,Suarez,113.94,True
Cora,Sherman,416.49,True
Esther,Powers,237.65,True
Linda,Valenzuela,242.81,True
Dominique,Solis,409.11,True
Tania,Irwin,767.45,True
Danny,Vaughan,908.08,True
Cristopher,Buckley,505.74,True
Raegan,Mack,700.98,True
Claudia,Butler,94.76,False
Annabel,Everett,675.42,True
Kirsten,Allison,971.79,True
Dayanara,Vincent,462.14,True
Jesus,Miller,919.56,True
Amber,Carson,747.14,True
Payton,Rich,377.55,True
Rayne,Branch,96.38,False
Viviana,Jensen,174.0,True
Maleah,Drake,25.64,False
Phoenix,Hester,734.15,True
Davon,Poole,153.48,True
Chelsea,Sandoval,291.1,True
Kyson,Baxter,213.38,True
Terrance,Clay,323.72,True
Landin,Drake,132.9,True
Paulina,Prince,17.59,False
Adrian,Ritter,824.95,True
Amelie,Hammond,988.66,True
Susan,Hahn,431.32,True
Carley,Adams,690.84,True
Darren,Good,821.83,True
Donna,Brooks,353.71,True
Karley,Walls,699.94,True
Emily,Flynn,505.42,True
Danika,Gardner,170.42,True
Piper,Wilkins,910.99,True
Elisha,Frost,993.39,True
Guadalupe,Hayes,709.79,True
Donte,Clark,908.74,True
Anderson,Nelson,106.3,True
Johnathon,Whitehead,439.69,True
Nina,Copeland,608.48,True
Stella,Parrish,700.92,True
Kaylie,Stewart,965.21,True
Jovanni,Acevedo,488.23,True
Abril,Hammond,53.02,False
Tyrell,Shah,88.79,False
Dennis,Maddox,248.27,True
Alyvia,Horton,190.7,True
Isabelle,Ali,984.8,True
Cael,Lopez,193.88,True
Jaxon,Gutierrez,309.07,True
Blaine,Hancock,728.58,True
Saul,Francis,183.83,True
Kaiden,Parrish,607.15,True
Tatiana,Barry,328.96,True
Lawrence,Underwood,705.51,True
Cora,Kidd,818.19,True
Cade,Warren,645.89,True
Kyleigh,Hardin,481.82,True
Camren,Hendrix,54.23,False
Julianne,Holden,926.97,True
Kareem,Rollins,978.91,True
Kendall,Wade,273.91,True
Lucas,Cantu,544.49,True
Lainey,Bird,574.81,True
Aniyah,Christian,325.23,True
Isis,Rivera,48.52,False
Rene,Pham,285.05,True
Madyson,Ochoa,100.67,True
Kymani,Greene,912.32,True
Kenna,Haas,252.77,True
Ella,Berry,694.69,True
Maeve,Lozano,678.26,True
Cooper,Leach,7.63,False
Kasey,Ramsey,870.05,True
Deja,Conner,390.03,True
Orlando,Jennings,237.88,True
Emmanuel,Kane,603.09,True
Elliott,Humphrey,431.64,True
Ruben,Burgess,739.62,True
Carsen,Lane,56.78,False
Marley,Mcmahon,394.9,True
Ivan,Curry,320.12,True
Justice,Kidd,108.98,True
Ivan,Esparza,558.31,True
Charles,Valenzuela,383.07,True
Matthias,Sloan,445.84,True
Joel,Hodge,211.38,True
Aidan,Gamble,17.75,False
Kaitlin,Barrera,382.19,True
Nathanial,Jones,667.79,True
Braelyn,Heath,521.65,True
Mateo,Cain,327.01,True
Kendra,Duke,323.82,True
Jaslyn,Ortega,123.46,True
Emilee,Roach,202.3,True
Kayla,Beard,694.08,True
Reece,Harvey,466.53,True
Priscilla,Leblanc,249.04,True
Ada,Scott,703.35,True
India,Sandoval,743.36,True
Itzel,Molina,13.95,False
Alejandra,Ware,63.26,False
Oliver,Flowers,646.5,True
Davin,George,962.24,True
Hector,Garrison,523.01,True
Camryn,Shepherd,316.67,True
Skylar,Weaver,360.23,True
Jessie,Barr,33.45,False
Kyson,Hopkins,905.46,True
Jerome,Madden,882.67,True
Krystal,Simon,141.42,True
Mathew,Bates,3.11,False
Rylie,Rosales,406.62,True
Cadence,Hardy,721.76,True
Elvis,Johnson,773.21,True
Clare,Silva,763.71,True
Whitney,Haney,187.92,True
Jaydon,Dawson,271.49,True
Desirae,Lutz,31.16,False
Deandre,Roth,401.44,True
Catherine,Vasquez,703.13,True
Mia,Edwards,662.06,True
Dillon,Francis,924.93,True
Rishi,Townsend,79.36,False
Seth,Allison,789.49,True
Lamar,Mcbride,589.95,True
Mya,Gonzalez,871.85,True
Cassandra,Lewis,300.99,True
Pablo,Delacruz,16.29,False
Marcus,Gutierrez,899.9,True
Kallie,Woods,778.55,True
Katrina,Dominguez,731.86,True
Micah,Ball,405.78,True
Allie,Booth,960.44,True
Jalen,Weiss,398.97,True
Alexandria,Reyes,307.62,True
Kaylyn,Levine,800.29,True
Zayne,Perkins,255.27,True
Brayden,Keith,488.81,True
Matthew,Merritt,729.43,True
Cristian,Hess,883.66,True
Amelie,Newton,821.97,True
Caleb,Ruiz,122.5,True
Russell,Armstrong,191.85,True
Leandro,Bowen,71.76,False
Zoe,Mcclure,831.0,True
Lincoln,Cardenas,298.66,True
London,Farrell,159.19,True
Angelo,Tucker,974.88,True
Adonis,Farley,21.98,False
Raul,Farrell,216.94,True
London,Garner,251.24,True
Salvatore,Franco,351.05,True
Amaris,Small,429.31,True
Natalie,Barajas,857.18,True
Taniyah,Galvan,699.72,True
Martin,Richardson,543.24,True
Drake,Mills,664.49,True
Diamond,Graves,734.41,True
Eugene,Singh,111.84,True
Kaliyah,Hodge,718.3,True
Clay,Armstrong,598.7,True
Brendon,Crosby,130.5,True
Alessandra,Schneider,402.1,True
Angelina,Montoya,332.32,True
Simeon,Hutchinson,606.65,True
Gunnar,Cuevas,599.01,True
Jada,Lewis,67.7,False
Agustin,Bishop,358.18,True
Savion,Higgins,978.19,True
Darren,Warner,693.03,True
Abbigail,Ibarra,257.29,True
Ernesto,Harper,464.6,True
Harold,Lyons,462.17,True
Jade,Curry,118.58,True
Scarlett,Fischer,522.6,True
Quinten,Serrano,46.05,False
Aubree,Wu,36.67,False
Billy,Mccall,875.69,True
Anna,Weiss,254.55,True
Cassidy,Villegas,522.49,True
James,Huber,20.23,False
Karlee,Thomas,273.17,True
Sterling,Valdez,678.57,True
Antonio,Flowers,292.4,True
Weston,Ingram,458.56,True
Abel,Nunez,747.72,True
Benjamin,Stuart,610.23,True
Rishi,Hahn,791.42,True
Austin,Gould,842.29,True
Briley,Romero,673.68,True
Regina,Velez,452.97,True
Sydney,Leblanc,105.26,True
Kaylin,Walls,738.65,True
Kassandra,Hart,974.91,True
Ingrid,Mueller,960.62,True
Juliet,Valentine,259.49,True
Eli,Chambers,649.37,True
Jocelyn,Strickland,567.27,True
Sophia,Silva,754.29,True
Keira,Mayo,165.51,True
Viviana,Alvarez,543.39,True
Jazlyn,Wiggins,497.86,True
Deegan,Arroyo,362.52,True
Kamila,Alvarez,381.51,True
Asa,Zavala,160.18,True
Kayleigh,Mooney,81.35,False
Brodie,Huff,709.87,True
Devyn,Vazquez,486.51,True
Giuliana,Fitzgerald,942.46,True
Autumn,Byrd,740.66,True
Pedro,Harding,700.78,True
Jonas,Stark,97.84,False
Ian,Wu,124.49,True
Leila,Lara,878.41,True
Wesley,Freeman,888.43,True
Mateo,Cummings,36.22,False
Raymond,Ellis,369.78,True
Anna,Taylor,971.53,True
Daisy,Jackson,52.56,False
Celeste,Golden,757.64,True
Danika,Kennedy,24.43,False
Finnegan,Gross,344.57,True
Finley,Valdez,705.66,True
Ross,Sampson,571.23,True
Willow,Ponce,367.95,True
Lauryn,Barry,511.63,True
Danielle,Garner,867.29,True
Amanda,Galvan,287.22,True
Wayne,Moreno,832.22,True
Memphis,Harrison,874.35,True
Tia,Kline,233.56,True
Yusuf,Ross,415.09,True
Ximena,Villanueva,797.97,True
Max,Weiss,179.38,True
Efrain,Olsen,739.75,True
Jacqueline,Mathis,132.84,True
Kailyn,Ibarra,258.66,True
Nina,Payne,924.22,True
Saniyah,Galvan,799.51,True
Phoebe,Vincent,570.84,True
Jeramiah,Faulkner,32.78,False
Saniyah,Rios,193.83,True
Rolando,Joseph,358.35,True
Ashlee,Reese,503.19,True
Celia,Raymond,690.0,True
Moises,Walter,975.62,True
Brielle,Green,181.64,True
Braelyn,Davidson,607.72,True
Jazlyn,Cuevas,297.78,True
Dania,Cabrera,722.18,True
Madilyn,Glover,639.62,True
Jovanny,Bell,349.2,True
Fatima,Murillo,136.9,True
Spencer,Erickson,123.27,True
Ryan,Gray,504.3,True
Grayson,Alvarez,17.38,False
Aaliyah,Paul,88.61,False
Jazlynn,Maxwell,86.82,False
Talon,Castaneda,792.69,True
Lindsay,Schaefer,934.73,True
Ty,Atkinson,789.02,True
Nancy,Castro,685.1,True
Tess,Wallace,649.97,True
Matteo,Mitchell,557.79,True
Tanner,Harrison,893.53,True
Kasen,Boone,510.95,True
Austin,Blevins,745.96,True
Marcelo,Benitez,447.19,True
Juliette,Ritter,55.37,False
Keira,Owen,869.28,True
Johnathan,Blevins,288.49,True
Cora,Morse,662.6,True
Jimmy,Beard,155.51,True
Hector,Owen,480.34,True
Koen,Faulkner,567.76,True
Reid,Andrade,137.62,True
Rihanna,Munoz,444.83,True
Destiney,Hess,901.95,True
Giovanny,Church,739.62,True
Casey,Waters,678.31,True
Allen,Allison,549.6,True
Michael,Horton,406.19,True
Alonso,Cherry,719.58,True
Aisha,Middleton,238.29,True
Kaitlyn,Knight,570.47,True
Nikhil,Wiggins,142.49,True
Danika,Salas,643.84,True
Paula,Castillo,835.5,True
Armani,Norman,710.02,True
Elaine,Knight,602.49,True
Skye,Gallegos,591.55,True
Jayla,Gardner,114.58,True
Yasmine,Dudley,624.61,True
Moshe,Mcmahon,545.79,True
Samuel,Taylor,107.28,True
Charlotte,Kline,659.04,True
Taylor,Orozco,535.12,True
Finley,Mckay,121.89,True
Darius,Barker,601.08,True
Santino,Mata,874.29,True
Makayla,Mills,614.17,True
Aydin,Petersen,446.48,True
Crystal,Singh,843.38,True
Lizeth,Pratt,895.84,True
Haven,Saunders,110.36,True
Aydin,Thomas,817.97,True
Taylor,Daniels,524.97,True
Aleena,Lawrence,599.34,True
Jameson,Palmer,671.78,True
Oscar,Vincent,443.56,True
Kendrick,Shaffer,836.86,True
Abraham,Romero,346.62,True
Riley,Mcfarland,235.15,True
Benjamin,Jones,360.01,True
Aidan,Arellano,307.12,True
Danika,Jensen,728.45,True
Davin,Osborne,624.47,True
Donald,Long,442.09,True
Ayaan,Chung,244.67,True
Jaden,Henson,724.75,True
Jonathon,Porter,36.2,False
Jaden,Blackwell,253.3,True
Aileen,Robertson,133.69,True
Kenny,Hancock,96.5,False
Alondra,Green,657.9,True
Morgan,Preston,168.01,True
Layton,Winters,727.84,True
Julie,Mendez,844.82,True
Antonio,Kaiser,441.46,True
Cristopher,Bautista,983.74,True
Jeffrey,Orr,404.61,True
Peyton,Simpson,832.89,True
Tiffany,Cortez,659.67,True
Chaim,Moss,691.66,True
Quinn,Russell,224.13,True
Braylon,Greene,881.95,True
Konnor,Owen,714.24,True
Ashly,Terrell,184.64,True
Gretchen,Phelps,89.88,False
Melvin,Mcintosh,559.17,True
Addison,Melendez,776.0,True
Damaris,Ponce,930.65,True
Destiney,Buchanan,737.45,True
Emmett,Waller,169.98,True
Taylor,Landry,209.58,True
Kade,Buckley,32.22,False
Cameron,Solis,820.0,True
Gordon,Carney,929.09,True
Junior,Barnett,518.01,True
Muhammad,Pearson,501.57,True
Tyshawn,Barajas,935.11,True
Franco,Hull,897.32,True
Gretchen,Hooper,118.17,True
Jamie,French,25.75,False
Demetrius,Oliver,854.99,True
Slade,Robbins,888.12,True
Jaelyn,Jacobson,667.38,True
Roselyn,Dean,225.13,True
Ivan,Parsons,885.08,True
Kasey,Trujillo,569.75,True
Barrett,Love,875.83,True
Raquel,Fuller,338.3,True
Saniyah,Pacheco,637.97,True
Guadalupe,Bowman,918.04,True
Norah,Mills,689.6,True
Rishi,Esparza,943.73,True
Nancy,Dennis,141.49,True
Sullivan,Knight,128.94,True
Krista,Lowery,42.84,False
Riley,Love,900.63,True
Jazlynn,Hahn,579.46,True
Davon,Pratt,23.47,False
Franklin,Ferrell,730.35,True
Payton,Spence,507.4,True
Felix,Mckinney,17.02,False
Mohammad,Campbell,659.92,True
Yazmin,Kane,737.44,True
Stephen,Acosta,247.71,True
Molly,Erickson,99.47,False
Kaylah,Carey,88.51,False
Ryan,Jones,519.01,True
Kyson,Reese,120.58,True
Abel,Miranda,412.76,True
Adrien,Park,926.18,True
Abril,Mitchell,839.23,True
Destiney,Lambert,330.5,True
Sonia,Webb,962.3,True
Aryana,Tyler,924.91,True
Derrick,Russo,25.01,False
Troy,Yates,599.49,True
Armando,Roy,865.17,True
Brenden,Gay,250.63,True
Stacy,Mcclure,979.99,True
Imani,Greer,564.48,True
Lilliana,Melton,128.03,True
Jagger,Holmes,529.18,True
Dax,Fields,530.6,True
Ada,Yang,178.58,True
Jaime,Herrera,467.23,True
Macie,Ramirez,336.09,True
Isabell,Doyle,482.7,True
Dominik,Boyd,325.65,True
Courtney,Walsh,403.67,True
Dillan,Andrade,449.06,True
Bentley,Blackburn,459.7,True
Lilian,Ward,611.78,True
Waylon,Dunn,804.14,True
Fisher,Moore,976.45,True
Esteban,Melendez,361.82,True
Nevaeh,Atkinson,762.04,True
Emilia,Decker,630.22,True
Greyson,Mcmahon,69.61,False
Leyla,Hughes,870.76,True
Miriam,Carr,867.7,True
Cailyn,Palmer,388.36,True
Jayla,Costa,201.94,True
Odin,Garrett,30.89,False
Edgar,Davidson,766.72,True
Bianca,Best,788.52,True
Angela,Sawyer,168.47,True
Genesis,Rios,630.08,True
Felicity,Douglas,956.41,True
Hadley,Campos,256.7,True
Cortez,Brock,908.21,True
Tyson,Fernandez,179.94,True
Kaila,Richardson,251.12,True
Dayami,Murray,631.53,True
Daisy,Tyler,709.54,True
Zack,Wilkerson,825.93,True
Ashley,Kim,0.22,False
Evangeline,Riley,782.18,True
Melody,Garrison,775.99,True
Kayley,Yoder,292.96,True
Sage,Contreras,305.19,True
Presley,Summers,307.04,True
Julie,Madden,280.31,True
Leandro,York,929.22,True
Mikaela,Price,620.46,True
Shaniya,Silva,267.76,True
Yadiel,Munoz,542.41,True
Grace,Contreras,324.09,True
Jayda,Leblanc,221.35,True
Easton,Humphrey,199.74,True
Howard,Arellano,745.63,True
Jaylan,Rhodes,797.26,True
Dayton,Aguilar,424.71,True
Alex,Baxter,774.45,True
Oliver,Christensen,12.27,False
Pierre,Miles,763.68,True
Adalyn,Russell,969.04,True
Dwayne,Adkins,436.88,True
Malik,Villanueva,184.78,True
Darryl,Watts,836.35,True
Jaycee,Schwartz,342.87,True
Derrick,Joyce,608.82,True
Shiloh,Woodard,51.12,False
Roberto,Norman,898.8,True
Sonia,Dougherty,82.96,False
Asa,Mckay,479.27,True
Celia,Fitzpatrick,394.36,True
Leyla,Bird,508.0,True
Lila,Wilkerson,930.05,True
Casey,Ellis,123.27,True
Callie,Gallagher,734.92,True
Antoine,Wise,813.09,True
Nathalie,Haney,813.57,True
Briley,Poole,993.4,True
Jolie,Mccann,307.29,True
Lee,Booker,606.67,True
Daniel,Olson,104.57,True
Nyla,Zamora,890.29,True
Leilani,Porter,446.85,True
Shiloh,Warren,704.74,True
Damari,Bradford,875.42,True
Sarahi,Roberts,519.29,True
Deja,Farmer,360.12,True
Fiona,Rosales,126.6,True
Violet,Shaffer,226.47,True
Felicity,Mahoney,322.15,True
Cornelius,Lowe,142.31,True
Amari,Chambers,877.52,True
Khalil,Carter,383.13,True
Reece,Joyce,921.86,True
Matthew,Blackwell,644.97,True
Xzavier,Pennington,37.42,False
Odin,Manning,862.73,True
Jeffrey,Schroeder,964.71,True
Laurel,Bender,397.56,True
Lincoln,Rodgers,15.42,False
Sincere,Duarte,238.44,True
Dominique,Bautista,596.74,True
Camren,Johns,930.25,True
Jermaine,Jenkins,524.53,True
Jake,Hobbs,555.54,True
Alma,Kelly,164.06,True
Quincy,Cardenas,636.7,True
Lucille,Ingram,202.65,True
Salvador,Rosales,131.24,True
Alec,Booker,416.07,True
Jaime,Shaw,816.46,True
Harper,Holt,724.25,True
Kianna,Kidd,811.8,True
Joaquin,Farley,534.59,True
Danielle,Castaneda,979.46,True
Leia,Vaughn,326.85,True
Braelyn,Mack,602.52,True
Regan,Harvey,183.66,True
Rory,Rangel,741.55,True
Jovanny,Joseph,732.42,True
Stephen,Frederick,25.78,False
Kaitlyn,Travis,733.22,True
Jasmin,Harper,514.34,True
Mara,Johnston,548.86,True
Lillianna,Shea,533.73,True
Noel,Valentine,243.31,True
Luis,Mendoza,484.24,True
Alana,Shah,347.65,True
Macey,Coleman,27.89,False
Jordan,Hill,807.85,True
Tamia,Barton,102.6,True
Averi,Durham,756.33,True
Cedric,Cobb,739.64,True
Alfred,Craig,630.78,True
Danika,Moore,918.04,True
Jaron,Murray,534.17,True
Vivian,Maxwell,80.39,False
Aleah,Terrell,353.42,True
Benjamin,Colon,254.81,True
Angel,Bruce,161.19,True
Jerome,Morrow,726.96,True
Mallory,Crosby,596.4,True
Annalise,Mcmahon,564.06,True
Jaliyah,Schmidt,165.32,True
Ignacio,Davila,831.98,True
Kennedy,Booker,261.59,True
Kailee,Lamb,936.24,True
Camila,Bell,595.98,True
Alex,Parker,956.79,True
Kayden,Middleton,391.09,True
Charlee,Scott,885.11,True
Lorelei,Fisher,97.1,False
Alonso,Mclean,737.89,True
Jazmine,Mcintyre,752.68,True
Paola,Marshall,350.43,True
Humberto,Strickland,241.53,True
Juliet,French,870.58,True
Gaige,Howell,569.37,True
Kymani,Kemp,744.38,True
Enzo,Galloway,251.8,True
Slade,Norton,306.84,True
Lyric,Tucker,788.74,True
Kaleigh,Carson,77.26,False
Carlos,Carroll,143.0,True
Jaeden,Delgado,714.83,True
Jayson,Adams,884.0,True
Jorden,Baxter,83.74,False
Arthur,Kemp,352.36,True
Kamari,Barnett,495.42,True
Giovanna,Weeks,445.46,True
Taniya,Sawyer,761.37,True
Salma,Lynn,817.62,True
Kayleigh,Tanner,273.32,True
Mattie,Schneider,181.59,True
Leonard,Benitez,915.21,True
Aria,Meyers,247.89,True
Theresa,Wright,664.24,True
Riley,Mccall,368.62,True
Amira,York,321.25,True
Bryan,Solis,216.8,True
Claire,Carey,795.06,True
Aspen,Eaton,439.24,True
Sydnee,Mayer,424.5,True
Kaeden,Brooks,290.4,True
Corbin,Christian,399.48,True
Laci,Giles,922.1,True
Jackson,Snow,436.52,True
Bradley,Moyer,806.21,True
Yahir,Patrick,727.78,True
Nina,Flowers,791.71,True
Alena,Cunningham,251.88,True
Pablo,Salazar,293.44,True
Ramon,Holloway,47.51,False
Julianne,Cochran,597.25,True
Sydney,English,513.03,True
Kingston,Anderson,739.43,True
Rodrigo,Norman,140.13,True
Asa,Stevenson,690.73,True
Samantha,Newton,417.68,True
Nico,Daugherty,415.91,True
Bethany,Perry,369.9,True
Brenna,Fuller,78.72,False
Giancarlo,Dillon,323.33,True
Carlos,Schneider,311.16,True
Trystan,Rollins,353.26,True
Fernanda,Nunez,829.78,True
Waylon,Maldonado,258.11,True
Felix,Gamble,333.69,True
Kirsten,Walsh,856.18,True
Payton,Griffin,990.62,True
Brooke,Knapp,906.76,True
Tia,Cole,954.94,True
Cecilia,Neal,542.95,True
Zaid,Steele,204.6,True
Waylon,Salas,764.98,True
Adeline,Buckley,498.16,True
Kathryn,Barrett,440.1,True
Baron,Jones,106.09,True
Kaley,Rollins,524.82,True
Chance,Herman,870.04,True
Russell,Macias,230.72,True
Chelsea,Hardy,475.57,True
Pierce,Merritt,24.98,False
Lewis,Mullen,573.46,True
Katelynn,Cole,48.68,False
Terry,Pollard,472.67,True
Osvaldo,Olsen,532.64,True
Isaiah,Salinas,546.35,True
Selina,West,881.79,True
Tatum,Moses,301.14,True
Soren,Duke,513.25,True
Haylee,Hancock,746.84,True
Laci,Hobbs,676.89,True
Skyla,Webb,401.98,True
Trent,Cole,542.39,True
Heidi,Thomas,409.42,True
Selena,Gay,17.83,False
Abram,Townsend,590.85,True
Adrian,Lamb,857.39,True
Sergio,Huynh,673.06,True
Lia,David,62.18,False
Ashley,Villa,742.84,True
Douglas,Weiss,451.9,True
Joshua,Mccarty,398.57,True
Elisa,Novak,399.06,True
Hillary,Jones,738.57,True
Annabel,Nicholson,916.1,True
Danika,Rich,250.75,True
Darrell,Collins,592.78,True
London,Hudson,869.98,True
Skyler,Griffin,46.66,False
Erika,Levine,371.25,True
Skylar,Liu,169.71,True
Adolfo,Boyd,40.88,False
Alicia,Schaefer,39.32,False
Adelyn,Noble,608.11,True
Marley,Cunningham,421.65,True
Emmalee,Bass,204.39,True
Annika,Martin,377.33,True
Eliana,Banks,83.61,False
Freddy,Rodgers,158.86,True
Priscilla,Huynh,464.16,True
Joselyn,Kirk,632.42,True
Brylee,Patterson,686.7,True
Reginald,Wiley,47.19,False
Trevon,Bright,653.08,True
Sarahi,Stewart,233.32,True
Bryce,Brandt,469.27,True
Matthias,Khan,193.82,True
Bianca,Donovan,203.3,True
Memphis,Morton,246.18,True
Jagger,Lozano,560.76,True
Heath,Ramirez,141.17,True
Nathanial,Gomez,878.69,True
James,Shepard,644.88,True
Monserrat,Snyder,39.24,False
Kash,Clark,1.25,False
Gina,Walls,198.65,True
Konnor,Mcdaniel,124.0,True
Lucy,Miranda,193.28,True
Diana,Keith,808.01,True
Rory,Bentley,539.59,True
Kyla,Noble,556.86,True
Faith,Whitney,819.76,True
Damari,Cortez,589.74,True
Daniel,Ball,858.8,True
Leyla,Allison,981.46,True
Essence,Fisher,330.75,True
Victoria,Holder,110.28,True
Marisol,Rangel,530.96,True
Leonardo,Cisneros,946.96,True
